Round,Global Loss,Global Accuracy,1A_Loss,1A_Accuracy,1C_Loss,1C_Accuracy,1D_Loss,1D_Accuracy,1E_Loss,1E_Accuracy,1F_Loss,1F_Accuracy,2A_Loss,2A_Accuracy,2C_Loss,2C_Accuracy,2D_Loss,2D_Accuracy,2E_Loss,2E_Accuracy,2F_Loss,2F_Accuracy,3A_Loss,3A_Accuracy,3C_Loss,3C_Accuracy,3D_Loss,3D_Accuracy,3E_Loss,3E_Accuracy,3F_Loss,3F_Accuracy,4A_Loss,4A_Accuracy,4C_Loss,4C_Accuracy,4D_Loss,4D_Accuracy,4E_Loss,4E_Accuracy,4F_Loss,4F_Accuracy,5A_Loss,5A_Accuracy,5C_Loss,5C_Accuracy,5D_Loss,5D_Accuracy,5E_Loss,5E_Accuracy,5F_Loss,5F_Accuracy
26,1.1775203943252563,0.8974359035491943,1.2073020935058594,0.9047619104385376,1.1236635446548462,0.9523809552192688,1.1443707942962646,0.9047619104385376,1.0599275827407837,0.976190447807312,1.1227458715438843,0.9523809552192688,1.3501187562942505,0.8181818127632141,1.2407883405685425,0.9090909361839294,1.1103919744491577,0.9090909361839294,1.1111947298049927,0.9318181872367859,1.1653856039047241,0.9090909361839294,1.2025096416473389,0.9200000166893005,1.1011741161346436,0.9399999976158142,1.0362389087677002,0.9800000190734863,1.0632878541946411,0.9599999785423279,1.04390287399292,0.9599999785423279,1.2689790725708008,0.8679245114326477,1.674031138420105,0.7358490824699402,1.6095340251922607,0.7735849022865295,1.390496850013733,0.8301886916160583,1.5613785982131958,0.7924528121948242,1.1851094961166382,0.9230769276618958,1.197177767753601,0.8717948794364929,1.1998294591903687,0.8974359035491943,1.2123174667358398,0.8974359035491943,1.1775203943252563,0.8974359035491943
27,1.170934796333313,0.9230769276618958,1.1983219385147095,0.9047619104385376,1.1220848560333252,0.9523809552192688,1.1426687240600586,0.9047619104385376,1.058948278427124,0.976190447807312,1.1188364028930664,0.9523809552192688,1.3426612615585327,0.8181818127632141,1.2363859415054321,0.9090909361839294,1.1052168607711792,0.9090909361839294,1.1072876453399658,0.9318181872367859,1.1571522951126099,0.9090909361839294,1.1991441249847412,0.9200000166893005,1.0985307693481445,0.9399999976158142,1.0344383716583252,0.9800000190734863,1.0618993043899536,0.9599999785423279,1.039941668510437,0.9599999785423279,1.2666500806808472,0.8679245114326477,1.663918137550354,0.7358490824699402,1.6058111190795898,0.7735849022865295,1.387336015701294,0.8301886916160583,1.5542043447494507,0.7924528121948242,1.1818076372146606,0.9230769276618958,1.1856234073638916,0.8717948794364929,1.1953741312026978,0.8974359035491943,1.2045564651489258,0.8974359035491943,1.170934796333313,0.9230769276618958
28,1.1654045581817627,0.9230769276618958,1.1889437437057495,0.9047619104385376,1.1193552017211914,0.9523809552192688,1.1407997608184814,0.9047619104385376,1.0572454929351807,0.976190447807312,1.1149296760559082,0.9523809552192688,1.3345202207565308,0.8181818127632141,1.2305747270584106,0.9090909361839294,1.1005135774612427,0.9090909361839294,1.1034423112869263,0.9318181872367859,1.1490343809127808,0.9090909361839294,1.1942559480667114,0.9200000166893005,1.0952975749969482,0.9399999976158142,1.0327765941619873,0.9800000190734863,1.0600330829620361,0.9599999785423279,1.0360218286514282,0.9599999785423279,1.2675602436065674,0.8679245114326477,1.6598496437072754,0.7358490824699402,1.6064108610153198,0.7735849022865295,1.3864288330078125,0.8301886916160583,1.5528661012649536,0.7924528121948242,1.1788349151611328,0.9230769276618958,1.1754828691482544,0.8717948794364929,1.191954255104065,0.8974359035491943,1.1984763145446777,0.8974359035491943,1.1654045581817627,0.9230769276618958
29,1.1594138145446777,0.9230769276618958,1.1808074712753296,0.9285714030265808,1.1189110279083252,0.9523809552192688,1.1394023895263672,0.9047619104385376,1.0566542148590088,0.976190447807312,1.1123665571212769,0.9523809552192688,1.3289040327072144,0.8181818127632141,1.2285242080688477,0.9090909361839294,1.0960265398025513,0.9090909361839294,1.1009594202041626,0.9318181872367859,1.1404541730880737,0.9090909361839294,1.1920133829116821,0.9200000166893005,1.0933948755264282,0.9399999976158142,1.031104326248169,0.9800000190734863,1.0586110353469849,0.9599999785423279,1.0322471857070923,0.9599999785423279,1.2635005712509155,0.8679245114326477,1.6490726470947266,0.7358490824699402,1.60158371925354,0.7735849022865295,1.381816029548645,0.8301886916160583,1.5449061393737793,0.7924528121948242,1.177076816558838,0.9230769276618958,1.163938283920288,0.8717948794364929,1.186568260192871,0.8974359035491943,1.190805196762085,0.8974359035491943,1.1594138145446777,0.9230769276618958
30,1.155041217803955,0.9230769276618958,1.1724952459335327,0.9285714030265808,1.1167161464691162,0.9523809552192688,1.138680100440979,0.9047619104385376,1.0546362400054932,0.976190447807312,1.109634518623352,0.9523809552192688,1.3218804597854614,0.8181818127632141,1.223495602607727,0.9090909361839294,1.0920398235321045,0.9090909361839294,1.0981794595718384,0.9318181872367859,1.132737636566162,0.9318181872367859,1.1881630420684814,0.9200000166893005,1.0908583402633667,0.9599999785423279,1.029289960861206,0.9800000190734863,1.056739330291748,0.9599999785423279,1.0289182662963867,0.9800000190734863,1.2634202241897583,0.8679245114326477,1.6431503295898438,0.7358490824699402,1.6005444526672363,0.7735849022865295,1.3796495199203491,0.8301886916160583,1.541612148284912,0.7924528121948242,1.1748592853546143,0.9230769276618958,1.1550997495651245,0.8717948794364929,1.1836433410644531,0.8974359035491943,1.1844255924224854,0.8974359035491943,1.155041217803955,0.9230769276618958
31,1.1492342948913574,0.9230769276618958,1.1645898818969727,0.9285714030265808,1.114982008934021,0.9523809552192688,1.1371221542358398,0.9047619104385376,1.0536447763442993,0.976190447807312,1.107094168663025,0.9523809552192688,1.3146523237228394,0.8181818127632141,1.2193150520324707,0.9090909361839294,1.0880963802337646,0.9090909361839294,1.095922589302063,0.9318181872367859,1.1238300800323486,0.9318181872367859,1.1864962577819824,0.9599999785423279,1.0884610414505005,0.9599999785423279,1.0278675556182861,0.9800000190734863,1.055543065071106,0.9599999785423279,1.0252033472061157,0.9800000190734863,1.2623279094696045,0.8679245114326477,1.6329715251922607,0.7358490824699402,1.5971580743789673,0.7735849022865295,1.373908281326294,0.8301886916160583,1.5343677997589111,0.7924528121948242,1.1722466945648193,0.9230769276618958,1.1446454524993896,0.8717948794364929,1.1794899702072144,0.8974359035491943,1.1768523454666138,0.8974359035491943,1.1492342948913574,0.9230769276618958
32,1.1436599493026733,0.9230769276618958,1.1590120792388916,0.9285714030265808,1.1147912740707397,0.9523809552192688,1.13511061668396,0.9047619104385376,1.0526306629180908,0.976190447807312,1.1052080392837524,0.9523809552192688,1.3096380233764648,0.8181818127632141,1.2163052558898926,0.9090909361839294,1.083844542503357,0.9090909361839294,1.0933120250701904,0.9318181872367859,1.1154872179031372,0.9318181872367859,1.1849713325500488,0.9599999785423279,1.0873322486877441,0.9599999785423279,1.026628851890564,0.9800000190734863,1.0547882318496704,0.9599999785423279,1.0221601724624634,0.9800000190734863,1.2594478130340576,0.8679245114326477,1.6225531101226807,0.7358490824699402,1.5933599472045898,0.7735849022865295,1.3699543476104736,0.8301886916160583,1.5255968570709229,0.7924528121948242,1.1714198589324951,0.9230769276618958,1.1349568367004395,0.8717948794364929,1.174432635307312,0.8974359035491943,1.1703654527664185,0.8974359035491943,1.1436599493026733,0.9230769276618958
33,1.1391432285308838,0.9230769276618958,1.1523488759994507,0.9285714030265808,1.1137197017669678,0.9523809552192688,1.1338868141174316,0.9047619104385376,1.0512956380844116,0.976190447807312,1.1032476425170898,0.9523809552192688,1.303155779838562,0.8636363744735718,1.2136363983154297,0.9090909361839294,1.0800693035125732,0.9090909361839294,1.0905802249908447,0.9318181872367859,1.1073416471481323,0.9318181872367859,1.1838477849960327,0.9599999785423279,1.0860168933868408,0.9599999785423279,1.025050163269043,0.9800000190734863,1.0541399717330933,0.9599999785423279,1.0188277959823608,0.9800000190734863,1.25696861743927,0.8867924809455872,1.6132009029388428,0.7358490824699402,1.5896509885787964,0.7735849022865295,1.3651361465454102,0.8301886916160583,1.518744707107544,0.7924528121948242,1.1692804098129272,0.9487179517745972,1.1248120069503784,0.8717948794364929,1.1706398725509644,0.8974359035491943,1.16352379322052,0.8974359035491943,1.1391432285308838,0.9230769276618958
34,1.137312412261963,0.9230769276618958,1.1456810235977173,0.9285714030265808,1.1103721857070923,0.9523809552192688,1.1351290941238403,0.9047619104385376,1.0478867292404175,0.976190447807312,1.0999232530593872,0.9523809552192688,1.2933553457260132,0.8636363744735718,1.2057639360427856,0.9090909361839294,1.0789740085601807,0.9090909361839294,1.0884836912155151,0.9318181872367859,1.1019028425216675,0.9318181872367859,1.1792198419570923,0.9599999785423279,1.0819391012191772,0.9599999785423279,1.0234477519989014,0.9800000190734863,1.0524051189422607,0.9599999785423279,1.0162311792373657,0.9800000190734863,1.2552648782730103,0.8867924809455872,1.6060134172439575,0.7358490824699402,1.5886685848236084,0.7735849022865295,1.360060453414917,0.8301886916160583,1.514320969581604,0.7924528121948242,1.1648072004318237,0.9487179517745972,1.1186292171478271,0.8717948794364929,1.1707782745361328,0.8974359035491943,1.1581412553787231,0.8974359035491943,1.137312412261963,0.9230769276618958
35,1.131996750831604,0.9230769276618958,1.1406903266906738,0.9523809552192688,1.1106897592544556,0.9523809552192688,1.1347712278366089,0.9047619104385376,1.0477739572525024,0.976190447807312,1.0994974374771118,0.9523809552192688,1.2903504371643066,0.8636363744735718,1.2059823274612427,0.9318181872367859,1.0761525630950928,0.9318181872367859,1.08708918094635,0.9318181872367859,1.0934571027755737,0.9318181872367859,1.1806304454803467,0.9599999785423279,1.0824605226516724,0.9599999785423279,1.0216294527053833,0.9800000190734863,1.0522329807281494,0.9800000190734863,1.012751817703247,0.9800000190734863,1.252155065536499,0.8679245114326477,1.5918375253677368,0.7358490824699402,1.579003095626831,0.7735849022865295,1.353519320487976,0.8301886916160583,1.5042470693588257,0.7924528121948242,1.1651458740234375,0.9487179517745972,1.1078253984451294,0.8974359035491943,1.166479468345642,0.8974359035491943,1.1508798599243164,0.8974359035491943,1.131996750831604,0.9230769276618958
36,1.1286487579345703,0.9230769276618958,1.1356505155563354,0.976190447807312,1.1093093156814575,0.9523809552192688,1.1338852643966675,0.9047619104385376,1.0458296537399292,0.976190447807312,1.0982731580734253,0.9523809552192688,1.2865893840789795,0.8863636255264282,1.2052228450775146,0.9318181872367859,1.073981523513794,0.9318181872367859,1.086730718612671,0.9318181872367859,1.0867860317230225,0.9318181872367859,1.1799157857894897,0.9599999785423279,1.0811251401901245,0.9399999976158142,1.0208852291107178,0.9800000190734863,1.0513302087783813,0.9800000190734863,1.0097018480300903,0.9800000190734863,1.248412847518921,0.8679245114326477,1.5805412530899048,0.7358490824699402,1.5735152959823608,0.7735849022865295,1.3456742763519287,0.8301886916160583,1.4963196516036987,0.7924528121948242,1.163325548171997,0.9487179517745972,1.0999246835708618,0.8974359035491943,1.1634844541549683,0.8974359035491943,1.1465667486190796,0.9230769276618958,1.1286487579345703,0.9230769276618958
37,1.1258853673934937,0.9230769276618958,1.1295557022094727,0.976190447807312,1.1070245504379272,0.9523809552192688,1.1341524124145508,0.9047619104385376,1.04345703125,0.976190447807312,1.0965306758880615,0.9523809552192688,1.2780929803848267,0.8863636255264282,1.1993645429611206,0.9318181872367859,1.0723414421081543,0.9318181872367859,1.0840176343917847,0.9318181872367859,1.080920696258545,0.9318181872367859,1.1758767366409302,0.9599999785423279,1.0782667398452759,0.9399999976158142,1.019271731376648,0.9800000190734863,1.050130009651184,0.9800000190734863,1.0071287155151367,0.9800000190734863,1.252024531364441,0.8679245114326477,1.5810468196868896,0.7358490824699402,1.57826566696167,0.7735849022865295,1.347334623336792,0.8301886916160583,1.497874140739441,0.7924528121948242,1.1608247756958008,0.9487179517745972,1.0940723419189453,0.8974359035491943,1.1635525226593018,0.8974359035491943,1.142785906791687,0.9230769276618958,1.1258853673934937,0.9230769276618958
38,1.1223430633544922,0.9230769276618958,1.1251357793807983,0.976190447807312,1.105482578277588,0.9523809552192688,1.1345529556274414,0.9047619104385376,1.0420079231262207,0.976190447807312,1.0951662063598633,0.9523809552192688,1.2710940837860107,0.8863636255264282,1.1946535110473633,0.9318181872367859,1.0711296796798706,0.9318181872367859,1.0827640295028687,0.9318181872367859,1.0746279954910278,0.9318181872367859,1.1750876903533936,0.9599999785423279,1.0774552822113037,0.9399999976158142,1.0180144309997559,0.9800000190734863,1.0492973327636719,0.9800000190734863,1.004417896270752,0.9800000190734863,1.2514094114303589,0.8679245114326477,1.573091745376587,0.7358490824699402,1.5764626264572144,0.7735849022865295,1.344723105430603,0.8301886916160583,1.491955041885376,0.7924528121948242,1.1580227613449097,0.9487179517745972,1.0865734815597534,0.8974359035491943,1.1626700162887573,0.9230769276618958,1.1373170614242554,0.9230769276618958,1.1223430633544922,0.9230769276618958
39,1.1193029880523682,0.9230769276618958,1.1207128763198853,0.976190447807312,1.103873372077942,0.9523809552192688,1.1352028846740723,0.9047619104385376,1.0404521226882935,0.976190447807312,1.0929696559906006,0.9523809552192688,1.2639427185058594,0.8863636255264282,1.1886523962020874,0.9318181872367859,1.069609522819519,0.9318181872367859,1.0808930397033691,0.9318181872367859,1.0694446563720703,0.9318181872367859,1.172512412071228,0.9599999785423279,1.0752121210098267,0.9399999976158142,1.0168565511703491,0.9800000190734863,1.0486159324645996,0.9800000190734863,1.002585530281067,0.9800000190734863,1.252461552619934,0.8679245114326477,1.5682380199432373,0.7547169923782349,1.576589584350586,0.7735849022865295,1.3431943655014038,0.8301886916160583,1.4892494678497314,0.7924528121948242,1.1553828716278076,0.9743589758872986,1.081228256225586,0.9487179517745972,1.161885142326355,0.9230769276618958,1.132469892501831,0.9230769276618958,1.1193029880523682,0.9230769276618958
40,1.1142932176589966,0.9230769276618958,1.119227409362793,0.9523809552192688,1.1042627096176147,0.9523809552192688,1.1333280801773071,0.9047619104385376,1.0401084423065186,0.976190447807312,1.0929641723632812,0.9523809552192688,1.2617779970169067,0.8863636255264282,1.1890467405319214,0.9318181872367859,1.0668050050735474,0.9318181872367859,1.079776644706726,0.9318181872367859,1.0623517036437988,0.9318181872367859,1.1762361526489258,0.9399999976158142,1.0776032209396362,0.9399999976158142,1.015489101409912,0.9800000190734863,1.048839807510376,0.9599999785423279,1.0001121759414673,0.9800000190734863,1.250085473060608,0.8679245114326477,1.5541976690292358,0.7547169923782349,1.5662697553634644,0.7735849022865295,1.3342523574829102,0.8301886916160583,1.4780045747756958,0.7924528121948242,1.1566897630691528,0.9743589758872986,1.0739874839782715,0.9743589758872986,1.1578994989395142,0.9230769276618958,1.1265921592712402,0.9230769276618958,1.1142932176589966,0.9230769276618958
41,1.1150423288345337,0.9230769276618958,1.1147493124008179,0.9523809552192688,1.103223204612732,0.9523809552192688,1.1377774477005005,0.9047619104385376,1.0364124774932861,0.976190447807312,1.0915433168411255,0.9523809552192688,1.2590752840042114,0.8863636255264282,1.1872749328613281,0.9318181872367859,1.0678845643997192,0.9318181872367859,1.0806702375411987,0.9318181872367859,1.0592106580734253,0.9318181872367859,1.1733492612838745,0.9399999976158142,1.0737417936325073,0.9399999976158142,1.0136401653289795,0.9800000190734863,1.047346830368042,0.9599999785423279,0.9984318614006042,0.9800000190734863,1.2439515590667725,0.8679245114326477,1.552813172340393,0.7547169923782349,1.567160725593567,0.7735849022865295,1.3277260065078735,0.8301886916160583,1.4765703678131104,0.7924528121948242,1.1535836458206177,0.9743589758872986,1.0695334672927856,0.9743589758872986,1.159894347190857,0.9230769276618958,1.1233892440795898,0.9230769276618958,1.1150423288345337,0.9230769276618958
42,1.1116949319839478,0.9230769276618958,1.1122328042984009,0.9523809552192688,1.1027944087982178,0.9523809552192688,1.1371012926101685,0.9047619104385376,1.0355192422866821,0.976190447807312,1.0906041860580444,0.9523809552192688,1.2545266151428223,0.8863636255264282,1.1836682558059692,0.9318181872367859,1.0657016038894653,0.9318181872367859,1.0794885158538818,0.9318181872367859,1.0544277429580688,0.9318181872367859,1.172736406326294,0.9399999976158142,1.0736943483352661,0.9399999976158142,1.0127485990524292,0.9800000190734863,1.0471745729446411,0.9599999785423279,0.9967607259750366,0.9800000190734863,1.2447359561920166,0.8679245114326477,1.5468263626098633,0.7547169923782349,1.565537691116333,0.7735849022865295,1.3252675533294678,0.8301886916160583,1.4708455801010132,0.7924528121948242,1.1525835990905762,0.9743589758872986,1.0641237497329712,0.9743589758872986,1.1588659286499023,0.9230769276618958,1.1190351247787476,0.9230769276618958,1.1116949319839478,0.9230769276618958
43,1.10826575756073,0.9487179517745972,1.1110292673110962,0.9523809552192688,1.1023606061935425,0.9523809552192688,1.1357253789901733,0.9047619104385376,1.0348055362701416,0.976190447807312,1.0894966125488281,0.9523809552192688,1.2516480684280396,0.8863636255264282,1.181897759437561,0.9318181872367859,1.064051628112793,0.9318181872367859,1.0781311988830566,0.9318181872367859,1.04936683177948,0.9772727489471436,1.173913836479187,0.9399999976158142,1.0747177600860596,0.9399999976158142,1.0120397806167603,0.9800000190734863,1.047249436378479,0.9399999976158142,0.9949032664299011,0.9800000190734863,1.2422358989715576,0.8679245114326477,1.5373828411102295,0.8113207817077637,1.560003638267517,0.7735849022865295,1.319048285484314,0.8301886916160583,1.461790680885315,0.7924528121948242,1.151664137840271,0.9743589758872986,1.058388590812683,1.0,1.1554018259048462,0.9230769276618958,1.1138476133346558,0.9230769276618958,1.10826575756073,0.9487179517745972
44,1.1087024211883545,0.9487179517745972,1.1071828603744507,0.9523809552192688,1.101364254951477,0.9523809552192688,1.1399354934692383,0.9047619104385376,1.0322861671447754,0.976190447807312,1.088614821434021,0.9523809552192688,1.2442951202392578,0.9090909361839294,1.1780962944030762,0.9318181872367859,1.0647679567337036,0.9318181872367859,1.078770637512207,0.9318181872367859,1.045992374420166,0.9772727489471436,1.172143816947937,0.9399999976158142,1.0723384618759155,0.9399999976158142,1.0112282037734985,0.9800000190734863,1.0457884073257446,0.9399999976158142,0.9937229752540588,0.9800000190734863,1.239176869392395,0.8679245114326477,1.5327496528625488,0.8113207817077637,1.56025230884552,0.7735849022865295,1.31295907497406,0.8301886916160583,1.4608186483383179,0.7924528121948242,1.148725152015686,0.9743589758872986,1.0548897981643677,1.0,1.1595462560653687,0.9230769276618958,1.1105704307556152,0.9230769276618958,1.1087024211883545,0.9487179517745972
45,1.1079741716384888,0.9487179517745972,1.1041531562805176,0.9523809552192688,1.1001466512680054,0.9523809552192688,1.1409058570861816,0.9047619104385376,1.030849814414978,0.976190447807312,1.0874608755111694,0.9523809552192688,1.241518497467041,0.9090909361839294,1.1769500970840454,0.9318181872367859,1.0643150806427002,0.9318181872367859,1.0795458555221558,0.9318181872367859,1.0421315431594849,0.9772727489471436,1.171555995941162,0.9399999976158142,1.072390079498291,0.9399999976158142,1.0103199481964111,0.9800000190734863,1.0451847314834595,0.9399999976158142,0.9919365048408508,0.9800000190734863,1.2351495027542114,0.8679245114326477,1.527955412864685,0.8113207817077637,1.5569555759429932,0.7735849022865295,1.3064852952957153,0.8301886916160583,1.458906650543213,0.7924528121948242,1.1479833126068115,0.9743589758872986,1.0508960485458374,1.0,1.1589038372039795,0.9230769276618958,1.107499599456787,0.9230769276618958,1.1079741716384888,0.9487179517745972
46,1.1048665046691895,0.9487179517745972,1.1035512685775757,0.9523809552192688,1.1009689569473267,0.9523809552192688,1.141784906387329,0.9047619104385376,1.030644416809082,0.976190447807312,1.0866713523864746,0.9523809552192688,1.2396020889282227,0.9090909361839294,1.1762772798538208,0.9318181872367859,1.0627474784851074,0.9318181872367859,1.0778475999832153,0.9318181872367859,1.0385863780975342,0.9772727489471436,1.1715466976165771,0.9399999976158142,1.0729789733886719,0.9399999976158142,1.0086541175842285,0.9800000190734863,1.0458322763442993,0.9399999976158142,0.9907665848731995,0.9800000190734863,1.2314468622207642,0.8679245114326477,1.5184717178344727,0.8113207817077637,1.550750494003296,0.7735849022865295,1.30247163772583,0.8301886916160583,1.4498248100280762,0.7924528121948242,1.148875117301941,0.9743589758872986,1.0467599630355835,1.0,1.1565372943878174,0.9230769276618958,1.103752851486206,0.9230769276618958,1.1048665046691895,0.9487179517745972
47,1.104022741317749,0.9487179517745972,1.1014328002929688,0.9523809552192688,1.1003656387329102,0.9523809552192688,1.1415468454360962,0.9047619104385376,1.028602957725525,0.976190447807312,1.0862687826156616,0.9523809552192688,1.237204670906067,0.9090909361839294,1.1757410764694214,0.9318181872367859,1.0622365474700928,0.9318181872367859,1.0799895524978638,0.9318181872367859,1.0349293947219849,0.9772727489471436,1.1717522144317627,0.9399999976158142,1.0735944509506226,0.9399999976158142,1.0086300373077393,0.9800000190734863,1.0447758436203003,0.9399999976158142,0.9894189238548279,0.9800000190734863,1.2277005910873413,0.8679245114326477,1.5113990306854248,0.8113207817077637,1.5497511625289917,0.7735849022865295,1.2944931983947754,0.8301886916160583,1.4439438581466675,0.7924528121948242,1.14681875705719,0.9743589758872986,1.0429168939590454,1.0,1.1562259197235107,0.9230769276618958,1.101336121559143,0.9230769276618958,1.104022741317749,0.9487179517745972
48,1.105460524559021,0.9487179517745972,1.0976874828338623,0.9523809552192688,1.0986244678497314,0.9523809552192688,1.1469577550888062,0.9047619104385376,1.0268412828445435,0.976190447807312,1.0846364498138428,0.9523809552192688,1.2300690412521362,0.9090909361839294,1.172393560409546,0.9318181872367859,1.0639464855194092,0.9318181872367859,1.0802620649337769,0.9318181872367859,1.0332683324813843,0.9772727489471436,1.1675403118133545,0.9399999976158142,1.0695507526397705,0.9399999976158142,1.0076409578323364,0.9800000190734863,1.0431514978408813,0.9399999976158142,0.9886553287506104,1.0,1.2259992361068726,0.8679245114326477,1.5108059644699097,0.8113207817077637,1.5528987646102905,0.7735849022865295,1.2926446199417114,0.8301886916160583,1.4464956521987915,0.7924528121948242,1.1429643630981445,0.9743589758872986,1.0412378311157227,1.0,1.161130428314209,0.9230769276618958,1.0999548435211182,0.9230769276618958,1.105460524559021,0.9487179517745972
49,1.1014738082885742,0.9487179517745972,1.0969659090042114,0.9523809552192688,1.0985157489776611,0.9523809552192688,1.1446622610092163,0.9047619104385376,1.0263690948486328,0.976190447807312,1.0837969779968262,0.9523809552192688,1.227837324142456,0.9090909361839294,1.1717097759246826,0.9318181872367859,1.0613312721252441,0.9318181872367859,1.0804693698883057,0.9318181872367859,1.0292836427688599,0.9772727489471436,1.1705175638198853,0.9399999976158142,1.0739060640335083,0.9399999976158142,1.0066916942596436,0.9800000190734863,1.0439187288284302,0.9399999976158142,0.9875534176826477,1.0,1.2260843515396118,0.8679245114326477,1.499515414237976,0.8113207817077637,1.5446664094924927,0.7735849022865295,1.2877005338668823,0.8301886916160583,1.4370728731155396,0.7924528121948242,1.1436853408813477,0.9743589758872986,1.0373260974884033,1.0,1.15753173828125,0.9230769276618958,1.0952273607254028,0.9230769276618958,1.1014738082885742,0.9487179517745972
50,1.0998711585998535,0.9487179517745972,1.0954240560531616,0.9523809552192688,1.0980615615844727,0.9523809552192688,1.1450259685516357,0.9047619104385376,1.0255608558654785,0.976190447807312,1.083648681640625,0.9523809552192688,1.2265070676803589,0.9090909361839294,1.1709855794906616,0.9318181872367859,1.0611320734024048,0.9318181872367859,1.081710934638977,0.9318181872367859,1.0263832807540894,0.9772727489471436,1.169580101966858,0.9399999976158142,1.0746797323226929,0.9399999976158142,1.0065807104110718,0.9800000190734863,1.0438522100448608,0.9399999976158142,0.9862897992134094,1.0,1.2252076864242554,0.8679245114326477,1.495254397392273,0.8113207817077637,1.542877435684204,0.7735849022865295,1.2829374074935913,0.8301886916160583,1.4346394538879395,0.7924528121948242,1.1426843404769897,0.9487179517745972,1.0344539880752563,1.0,1.1561521291732788,0.9230769276618958,1.0937931537628174,0.9230769276618958,1.0998711585998535,0.9487179517745972
51,1.097996473312378,0.9487179517745972,1.094731330871582,0.9523809552192688,1.0982142686843872,0.9523809552192688,1.1451622247695923,0.9047619104385376,1.0246282815933228,0.976190447807312,1.0839124917984009,0.9523809552192688,1.2225028276443481,0.9090909361839294,1.169948935508728,0.9318181872367859,1.0598206520080566,0.9318181872367859,1.080384373664856,0.9318181872367859,1.0237104892730713,0.9772727489471436,1.1697551012039185,0.9399999976158142,1.0755774974822998,0.9399999976158142,1.006036400794983,0.9800000190734863,1.0433778762817383,0.9399999976158142,0.985361635684967,1.0,1.2222753763198853,0.8679245114326477,1.49056077003479,0.8113207817077637,1.543199896812439,0.7735849022865295,1.2815364599227905,0.849056601524353,1.4294514656066895,0.7924528121948242,1.1423391103744507,0.9487179517745972,1.0321351289749146,1.0,1.154352068901062,0.9230769276618958,1.0917928218841553,0.9230769276618958,1.097996473312378,0.9487179517745972
