Round,Global Loss,Global Accuracy,1A_Loss,1A_Accuracy,1C_Loss,1C_Accuracy,1D_Loss,1D_Accuracy,1E_Loss,1E_Accuracy,1F_Loss,1F_Accuracy,2A_Loss,2A_Accuracy,2C_Loss,2C_Accuracy,2D_Loss,2D_Accuracy,2E_Loss,2E_Accuracy,2F_Loss,2F_Accuracy,3A_Loss,3A_Accuracy,3C_Loss,3C_Accuracy,3D_Loss,3D_Accuracy,3E_Loss,3E_Accuracy,3F_Loss,3F_Accuracy,4A_Loss,4A_Accuracy,4C_Loss,4C_Accuracy,4D_Loss,4D_Accuracy,4E_Loss,4E_Accuracy,4F_Loss,4F_Accuracy,5A_Loss,5A_Accuracy,5C_Loss,5C_Accuracy,5D_Loss,5D_Accuracy,5E_Loss,5E_Accuracy,5F_Loss,5F_Accuracy
52,1.0975682735443115,0.9487179517745972,1.0923658609390259,0.9523809552192688,1.0965598821640015,0.9523809552192688,1.1463987827301025,0.9047619104385376,1.0237106084823608,0.976190447807312,1.0826553106307983,0.9523809552192688,1.2178738117218018,0.9090909361839294,1.1663646697998047,0.9318181872367859,1.0590590238571167,0.9318181872367859,1.0803683996200562,0.9318181872367859,1.0216940641403198,0.9772727489471436,1.1674716472625732,0.9399999976158142,1.074092149734497,0.9399999976158142,1.0053848028182983,0.9800000190734863,1.0424708127975464,0.9399999976158142,0.9847855567932129,1.0,1.221359133720398,0.8679245114326477,1.4875121116638184,0.8113207817077637,1.5436441898345947,0.7735849022865295,1.2790889739990234,0.8301886916160583,1.4290406703948975,0.7924528121948242,1.139546513557434,0.9487179517745972,1.0304617881774902,1.0,1.1566641330718994,0.9230769276618958,1.0897436141967773,0.9230769276618958,1.0975682735443115,0.9487179517745972
53,1.0949698686599731,0.9487179517745972,1.091979742050171,0.9523809552192688,1.0972018241882324,0.9523809552192688,1.1456010341644287,0.9047619104385376,1.0230005979537964,0.976190447807312,1.0811147689819336,0.9523809552192688,1.2159537076950073,0.9090909361839294,1.1664299964904785,0.9318181872367859,1.0571006536483765,0.9318181872367859,1.0807665586471558,0.9318181872367859,1.0194159746170044,1.0,1.1685820817947388,0.9399999976158142,1.0761253833770752,0.9399999976158142,1.0045443773269653,0.9800000190734863,1.0429705381393433,0.9399999976158142,0.9841001629829407,1.0,1.2183364629745483,0.8679245114326477,1.4788129329681396,0.8113207817077637,1.536389946937561,0.7735849022865295,1.272762417793274,0.8301886916160583,1.4191499948501587,0.7924528121948242,1.1397762298583984,0.9487179517745972,1.0280334949493408,1.0,1.1551977396011353,0.9230769276618958,1.0871416330337524,0.9230769276618958,1.0949698686599731,0.9487179517745972
54,1.0946264266967773,0.9487179517745972,1.0906744003295898,0.9523809552192688,1.0970221757888794,0.9523809552192688,1.147369146347046,0.9047619104385376,1.0220773220062256,0.976190447807312,1.082248330116272,0.9523809552192688,1.2147443294525146,0.9090909361839294,1.1661244630813599,0.9318181872367859,1.0578055381774902,0.9318181872367859,1.081583857536316,0.9318181872367859,1.0174438953399658,1.0,1.16849946975708,0.9399999976158142,1.076853632926941,0.9399999976158142,1.0038294792175293,0.9800000190734863,1.0423485040664673,0.9399999976158142,0.9832282066345215,1.0,1.2166554927825928,0.8679245114326477,1.47446870803833,0.8113207817077637,1.5342726707458496,0.7735849022865295,1.2686915397644043,0.849056601524353,1.417825698852539,0.7924528121948242,1.139955759048462,0.9487179517745972,1.025957465171814,1.0,1.1550354957580566,0.9230769276618958,1.0854907035827637,0.9230769276618958,1.0946264266967773,0.9487179517745972
55,1.0935851335525513,0.9487179517745972,1.088814377784729,0.9523809552192688,1.0949902534484863,0.9523809552192688,1.1469693183898926,0.9047619104385376,1.0216611623764038,0.976190447807312,1.0800639390945435,0.9523809552192688,1.2084838151931763,0.9090909361839294,1.1617265939712524,0.9318181872367859,1.0565054416656494,0.9318181872367859,1.0816411972045898,0.9318181872367859,1.0158779621124268,1.0,1.1659239530563354,0.9399999976158142,1.0756802558898926,0.9399999976158142,1.003688931465149,0.9800000190734863,1.041642665863037,0.9399999976158142,0.982820451259613,1.0,1.2162836790084839,0.8679245114326477,1.4698587656021118,0.8301886916160583,1.5347131490707397,0.7735849022865295,1.269775629043579,0.8301886916160583,1.41454017162323,0.7924528121948242,1.1362390518188477,0.9487179517745972,1.024152159690857,1.0,1.1545957326889038,0.9230769276618958,1.0842031240463257,0.9230769276618958,1.0935851335525513,0.9487179517745972
56,1.0937442779541016,0.9487179517745972,1.08637273311615,0.9523809552192688,1.0947656631469727,0.9523809552192688,1.1497348546981812,0.9047619104385376,1.021039366722107,0.976190447807312,1.0794835090637207,0.976190447807312,1.2072577476501465,0.9090909361839294,1.162072777748108,0.9318181872367859,1.0576872825622559,0.9318181872367859,1.0829038619995117,0.9318181872367859,1.0148991346359253,1.0,1.1635112762451172,0.9399999976158142,1.0747058391571045,0.9399999976158142,1.0029711723327637,0.9800000190734863,1.0412923097610474,0.9399999976158142,0.9822238683700562,1.0,1.2132561206817627,0.8679245114326477,1.4644975662231445,0.8301886916160583,1.5303897857666016,0.7735849022865295,1.2648321390151978,0.849056601524353,1.4124802350997925,0.7924528121948242,1.13560950756073,0.9487179517745972,1.0224465131759644,1.0,1.1557146310806274,0.9230769276618958,1.0829226970672607,0.9230769276618958,1.0937442779541016,0.9487179517745972
57,1.0911794900894165,0.9487179517745972,1.0876665115356445,0.9523809552192688,1.0962854623794556,0.9523809552192688,1.148511290550232,0.9047619104385376,1.0205098390579224,0.976190447807312,1.0807688236236572,0.976190447807312,1.2068076133728027,0.9090909361839294,1.1630574464797974,0.9318181872367859,1.055423617362976,0.9318181872367859,1.0811735391616821,0.9318181872367859,1.0128840208053589,1.0,1.1664375066757202,0.9399999976158142,1.0775306224822998,0.9399999976158142,1.0026824474334717,0.9800000190734863,1.0414047241210938,0.9399999976158142,0.9816430807113647,1.0,1.2080994844436646,0.8679245114326477,1.4555102586746216,0.8301886916160583,1.5261619091033936,0.7735849022865295,1.2593053579330444,0.8679245114326477,1.4029252529144287,0.7924528121948242,1.1364245414733887,0.9487179517745972,1.0204136371612549,1.0,1.1529014110565186,0.9230769276618958,1.0802838802337646,0.9230769276618958,1.0911794900894165,0.9487179517745972
58,1.089532732963562,0.9487179517745972,1.0857442617416382,0.9523809552192688,1.0952519178390503,0.9523809552192688,1.1486170291900635,0.9047619104385376,1.0201082229614258,0.976190447807312,1.0787746906280518,0.976190447807312,1.2026355266571045,0.9090909361839294,1.160709261894226,0.9318181872367859,1.0549674034118652,0.9318181872367859,1.0817902088165283,0.9318181872367859,1.0109518766403198,1.0,1.1654582023620605,0.9399999976158142,1.0790349245071411,0.9399999976158142,1.0016820430755615,0.9800000190734863,1.041459560394287,0.9399999976158142,0.9811395406723022,1.0,1.2108216285705566,0.8679245114326477,1.4512447118759155,0.8301886916160583,1.5235275030136108,0.7735849022865295,1.257611870765686,0.8679245114326477,1.3998082876205444,0.7924528121948242,1.1355645656585693,0.9487179517745972,1.0185768604278564,1.0,1.1531015634536743,0.9230769276618958,1.0787781476974487,0.9230769276618958,1.089532732963562,0.9487179517745972
59,1.0884912014007568,0.9487179517745972,1.085188865661621,0.9523809552192688,1.0953174829483032,0.9523809552192688,1.1487457752227783,0.9047619104385376,1.0197606086730957,0.976190447807312,1.079054594039917,0.976190447807312,1.2016510963439941,0.9090909361839294,1.16013503074646,0.9318181872367859,1.053679347038269,0.9318181872367859,1.0818899869918823,0.9318181872367859,1.0099362134933472,1.0,1.1662380695343018,0.9399999976158142,1.0803675651550293,0.9399999976158142,1.0017313957214355,0.9800000190734863,1.0413914918899536,0.9399999976158142,0.9810004234313965,1.0,1.2051318883895874,0.8679245114326477,1.44278085231781,0.8301886916160583,1.516557216644287,0.7735849022865295,1.2507688999176025,0.8679245114326477,1.392837643623352,0.7924528121948242,1.1343896389007568,0.9487179517745972,1.0173182487487793,1.0,1.1525533199310303,0.9230769276618958,1.0766735076904297,0.9487179517745972,1.0884912014007568,0.9487179517745972
60,1.0876294374465942,0.9487179517745972,1.0835821628570557,0.9523809552192688,1.094254493713379,0.9523809552192688,1.1492719650268555,0.9047619104385376,1.0193907022476196,0.976190447807312,1.0779303312301636,0.976190447807312,1.1971056461334229,0.9090909361839294,1.1574103832244873,0.9318181872367859,1.0531725883483887,0.9318181872367859,1.0808602571487427,0.9318181872367859,1.008479118347168,1.0,1.164199948310852,0.9399999976158142,1.0789474248886108,0.9399999976158142,1.0010647773742676,0.9800000190734863,1.0405516624450684,0.9399999976158142,0.9803640842437744,1.0,1.2057812213897705,0.8679245114326477,1.4440184831619263,0.8301886916160583,1.5176490545272827,0.7735849022865295,1.2516965866088867,0.8679245114326477,1.3930796384811401,0.7924528121948242,1.1324453353881836,0.9487179517745972,1.015803575515747,1.0,1.1526317596435547,0.9230769276618958,1.0756670236587524,0.9487179517745972,1.0876294374465942,0.9487179517745972
61,1.0870437622070312,0.9487179517745972,1.0821974277496338,0.9523809552192688,1.0931452512741089,0.9523809552192688,1.1496541500091553,0.9047619104385376,1.018946886062622,0.976190447807312,1.0775660276412964,0.976190447807312,1.1929184198379517,0.9090909361839294,1.1554808616638184,0.9318181872367859,1.0523275136947632,0.9318181872367859,1.080896258354187,0.9318181872367859,1.007346272468567,1.0,1.1633378267288208,0.9399999976158142,1.078626275062561,0.9399999976158142,1.0005089044570923,0.9800000190734863,1.040062665939331,0.9399999976158142,0.9801490306854248,1.0,1.2036988735198975,0.8679245114326477,1.4404535293579102,0.8301886916160583,1.5163177251815796,0.7735849022865295,1.248788833618164,0.8679245114326477,1.388953685760498,0.7924528121948242,1.1313904523849487,0.9487179517745972,1.0144296884536743,1.0,1.1535290479660034,0.9230769276618958,1.0740704536437988,0.9487179517745972,1.0870437622070312,0.9487179517745972
62,1.0857081413269043,0.9487179517745972,1.0812000036239624,0.9523809552192688,1.093105435371399,0.9523809552192688,1.1494758129119873,0.9047619104385376,1.0182850360870361,0.976190447807312,1.0755295753479004,0.976190447807312,1.1887763738632202,0.9090909361839294,1.1522473096847534,0.9318181872367859,1.0506411790847778,0.9318181872367859,1.079365611076355,0.9318181872367859,1.0065730810165405,1.0,1.162545084953308,0.9399999976158142,1.077458143234253,0.9399999976158142,1.0003952980041504,0.9800000190734863,1.0396270751953125,0.9399999976158142,0.980060338973999,1.0,1.2026528120040894,0.8679245114326477,1.435193419456482,0.8301886916160583,1.5153217315673828,0.7735849022865295,1.2482004165649414,0.849056601524353,1.3840711116790771,0.7924528121948242,1.1288763284683228,0.9487179517745972,1.0138638019561768,1.0,1.1532082557678223,0.9230769276618958,1.072611927986145,0.9487179517745972,1.0857081413269043,0.9487179517745972
63,1.0870823860168457,0.9487179517745972,1.078183889389038,0.9523809552192688,1.0909879207611084,0.9523809552192688,1.1528806686401367,0.9047619104385376,1.018452763557434,0.976190447807312,1.073789119720459,0.976190447807312,1.183656096458435,0.9090909361839294,1.1487200260162354,0.9318181872367859,1.0514999628067017,0.9318181872367859,1.0805244445800781,0.9318181872367859,1.0054908990859985,1.0,1.1587820053100586,0.9399999976158142,1.0744174718856812,0.9399999976158142,1.0000590085983276,1.0,1.037460207939148,0.9399999976158142,0.9794470071792603,1.0,1.2025054693222046,0.8679245114326477,1.4391498565673828,0.8301886916160583,1.5189807415008545,0.7735849022865295,1.2490960359573364,0.849056601524353,1.3864625692367554,0.7924528121948242,1.1247403621673584,0.9743589758872986,1.0126086473464966,1.0,1.155609369277954,0.9230769276618958,1.0723257064819336,0.9487179517745972,1.0870823860168457,0.9487179517745972
64,1.085381031036377,0.9487179517745972,1.078154444694519,0.9523809552192688,1.091101884841919,0.9523809552192688,1.1524345874786377,0.9047619104385376,1.0180978775024414,0.976190447807312,1.0738937854766846,0.976190447807312,1.1827995777130127,0.9090909361839294,1.1491684913635254,0.9318181872367859,1.0508949756622314,0.9318181872367859,1.0819807052612305,0.9318181872367859,1.0042922496795654,1.0,1.159593105316162,0.9399999976158142,1.0768840312957764,0.9399999976158142,0.9994778633117676,1.0,1.0379438400268555,0.9399999976158142,0.9791980981826782,1.0,1.2003103494644165,0.8679245114326477,1.4280107021331787,0.8301886916160583,1.5108401775360107,0.7735849022865295,1.2420097589492798,0.8679245114326477,1.378717064857483,0.7924528121948242,1.1257100105285645,0.9743589758872986,1.0112030506134033,1.0,1.1546344757080078,0.9230769276618958,1.070181965827942,0.9487179517745972,1.085381031036377,0.9487179517745972
65,1.0850884914398193,0.9487179517745972,1.0770000219345093,0.9523809552192688,1.0905684232711792,0.9523809552192688,1.153602123260498,0.9047619104385376,1.0180244445800781,0.976190447807312,1.0741071701049805,0.976190447807312,1.1804314851760864,0.9090909361839294,1.1501520872116089,0.9318181872367859,1.0510951280593872,0.9318181872367859,1.0834494829177856,0.9318181872367859,1.0032601356506348,1.0,1.158535361289978,0.9399999976158142,1.077542781829834,0.9399999976158142,0.9988383650779724,1.0,1.0375269651412964,0.9399999976158142,0.978872537612915,1.0,1.1976115703582764,0.8679245114326477,1.4222254753112793,0.8301886916160583,1.50673508644104,0.7735849022865295,1.2377897500991821,0.8679245114326477,1.3738633394241333,0.7924528121948242,1.1245194673538208,0.9743589758872986,1.0098761320114136,1.0,1.1541259288787842,0.9230769276618958,1.0688390731811523,0.9487179517745972,1.0850884914398193,0.9487179517745972
66,1.082040786743164,0.9487179517745972,1.0772185325622559,0.9523809552192688,1.0912284851074219,0.9523809552192688,1.1511777639389038,0.9047619104385376,1.0174304246902466,0.976190447807312,1.0741949081420898,0.976190447807312,1.1798064708709717,0.9090909361839294,1.1489958763122559,0.9318181872367859,1.04927396774292,0.9318181872367859,1.0826869010925293,0.9318181872367859,1.0023986101150513,1.0,1.1598109006881714,0.9399999976158142,1.0803892612457275,0.9399999976158142,0.998533308506012,0.9800000190734863,1.0385106801986694,0.9399999976158142,0.9789709448814392,1.0,1.1942030191421509,0.8679245114326477,1.4117175340652466,0.8301886916160583,1.4992772340774536,0.7735849022865295,1.2329339981079102,0.8679245114326477,1.364257574081421,0.7924528121948242,1.1257635354995728,0.9487179517745972,1.0085315704345703,1.0,1.152601718902588,0.9230769276618958,1.06612229347229,0.9487179517745972,1.082040786743164,0.9487179517745972
67,1.0810062885284424,0.9487179517745972,1.0766633749008179,0.9523809552192688,1.0903676748275757,0.9523809552192688,1.1516350507736206,0.9047619104385376,1.0173377990722656,0.976190447807312,1.0733493566513062,0.976190447807312,1.1750913858413696,0.9318181872367859,1.1460877656936646,0.9318181872367859,1.0474227666854858,0.9318181872367859,1.0812729597091675,0.9318181872367859,1.0012534856796265,1.0,1.1581307649612427,0.9399999976158142,1.0793824195861816,0.9399999976158142,0.9983131885528564,0.9800000190734863,1.0383470058441162,0.9399999976158142,0.9784881472587585,1.0,1.1954787969589233,0.8679245114326477,1.4136641025543213,0.8301886916160583,1.4975025653839111,0.7735849022865295,1.2312513589859009,0.8679245114326477,1.3618358373641968,0.8113207817077637,1.1222656965255737,0.9743589758872986,1.0080835819244385,1.0,1.1511156558990479,0.9230769276618958,1.065165638923645,0.9487179517745972,1.0810062885284424,0.9487179517745972
68,1.0805957317352295,0.9487179517745972,1.074694275856018,0.9523809552192688,1.0898053646087646,0.976190447807312,1.1522886753082275,0.9047619104385376,1.0170271396636963,0.976190447807312,1.0728663206100464,0.976190447807312,1.1717051267623901,0.9318181872367859,1.1459970474243164,0.9318181872367859,1.0469448566436768,0.9318181872367859,1.0814875364303589,0.9318181872367859,1.0006601810455322,1.0,1.157151460647583,0.9399999976158142,1.0798218250274658,0.9399999976158142,0.9977052807807922,1.0,1.03791081905365,0.9399999976158142,0.9783309102058411,1.0,1.1927200555801392,0.8679245114326477,1.4083963632583618,0.8301886916160583,1.497549057006836,0.7735849022865295,1.2296003103256226,0.8679245114326477,1.3605756759643555,0.8113207817077637,1.1223461627960205,0.9743589758872986,1.0067540407180786,1.0,1.1521610021591187,0.9230769276618958,1.063452124595642,0.9487179517745972,1.0805957317352295,0.9487179517745972
69,1.0800293684005737,0.9487179517745972,1.0735621452331543,0.9523809552192688,1.0885099172592163,0.976190447807312,1.1526440382003784,0.9047619104385376,1.0170713663101196,0.976190447807312,1.0722148418426514,0.976190447807312,1.1683861017227173,0.9318181872367859,1.1449475288391113,0.9318181872367859,1.0458625555038452,0.9318181872367859,1.0814850330352783,0.9318181872367859,0.9992694854736328,1.0,1.1558645963668823,0.9399999976158142,1.0800057649612427,0.9399999976158142,0.9977653622627258,1.0,1.0377817153930664,0.9399999976158142,0.9778633117675781,1.0,1.1916515827178955,0.8679245114326477,1.4061932563781738,0.8301886916160583,1.4952824115753174,0.7735849022865295,1.2272292375564575,0.8679245114326477,1.357676386833191,0.8113207817077637,1.1206997632980347,0.9743589758872986,1.0060248374938965,1.0,1.1521673202514648,0.9230769276618958,1.0630764961242676,0.9487179517745972,1.0800293684005737,0.9487179517745972
70,1.0790423154830933,0.9487179517745972,1.0737756490707397,0.9523809552192688,1.0894237756729126,0.976190447807312,1.1531394720077515,0.9047619104385376,1.016684889793396,0.976190447807312,1.0733606815338135,0.976190447807312,1.169528603553772,0.9318181872367859,1.1466673612594604,0.9318181872367859,1.0458358526229858,0.9318181872367859,1.0826290845870972,0.9318181872367859,0.9988992810249329,1.0,1.1567955017089844,0.9399999976158142,1.0810786485671997,0.9399999976158142,0.9975308775901794,0.9800000190734863,1.0382922887802124,0.9399999976158142,0.9775946140289307,1.0,1.1868184804916382,0.8679245114326477,1.3961796760559082,0.8301886916160583,1.4890323877334595,0.7735849022865295,1.220170259475708,0.8679245114326477,1.3514444828033447,0.8113207817077637,1.1207048892974854,0.9743589758872986,1.0048325061798096,1.0,1.1507413387298584,0.9230769276618958,1.0610991716384888,0.9487179517745972,1.0790423154830933,0.9487179517745972
71,1.0767031908035278,0.9487179517745972,1.073385238647461,0.9523809552192688,1.0883162021636963,0.976190447807312,1.1498746871948242,0.9047619104385376,1.0160551071166992,0.976190447807312,1.0723899602890015,0.976190447807312,1.1648420095443726,0.9318181872367859,1.1419380903244019,0.9318181872367859,1.0423405170440674,0.9318181872367859,1.0789873600006104,0.9318181872367859,0.9976084232330322,1.0,1.1558195352554321,0.9399999976158142,1.0818554162979126,0.9399999976158142,0.9970344305038452,1.0,1.0388438701629639,0.9399999976158142,0.9773579239845276,1.0,1.188174843788147,0.8679245114326477,1.3952330350875854,0.8301886916160583,1.4894784688949585,0.7735849022865295,1.2223432064056396,0.8679245114326477,1.3473477363586426,0.8113207817077637,1.1186928749084473,0.9743589758872986,1.0044416189193726,1.0,1.149105191230774,0.9230769276618958,1.0599961280822754,0.9487179517745972,1.0767031908035278,0.9487179517745972
72,1.0768718719482422,0.9487179517745972,1.0718278884887695,0.9523809552192688,1.0876338481903076,0.976190447807312,1.1513828039169312,0.9047619104385376,1.0162265300750732,0.976190447807312,1.0699255466461182,0.976190447807312,1.1603964567184448,0.9318181872367859,1.1402183771133423,0.9318181872367859,1.042995572090149,0.9318181872367859,1.081005573272705,0.9318181872367859,0.9971973299980164,1.0,1.1536049842834473,0.9399999976158142,1.081297755241394,0.9399999976158142,0.9967302680015564,1.0,1.038556694984436,0.9399999976158142,0.9774823188781738,1.0,1.184273362159729,0.8679245114326477,1.3893601894378662,0.8301886916160583,1.4848742485046387,0.7735849022865295,1.2190059423446655,0.8679245114326477,1.3415411710739136,0.8113207817077637,1.1162604093551636,0.9743589758872986,1.003477692604065,1.0,1.1513333320617676,0.9230769276618958,1.0594375133514404,0.9487179517745972,1.0768718719482422,0.9487179517745972
73,1.0744963884353638,0.9487179517745972,1.0722880363464355,0.9523809552192688,1.0880900621414185,0.976190447807312,1.1507270336151123,0.9047619104385376,1.0158371925354004,0.976190447807312,1.0708280801773071,0.976190447807312,1.1625142097473145,0.9318181872367859,1.1419386863708496,0.9318181872367859,1.0414923429489136,0.9318181872367859,1.0812227725982666,0.9318181872367859,0.9959626793861389,1.0,1.1556392908096313,0.9399999976158142,1.0840890407562256,0.9399999976158142,0.9959933757781982,1.0,1.0396547317504883,0.9399999976158142,0.9772375226020813,1.0,1.1837400197982788,0.8679245114326477,1.3854180574417114,0.8301886916160583,1.4790568351745605,0.7735849022865295,1.2136297225952148,0.8679245114326477,1.3366609811782837,0.8113207817077637,1.118267297744751,0.9743589758872986,1.0026551485061646,1.0,1.1483700275421143,0.9230769276618958,1.057432770729065,0.9487179517745972,1.0744963884353638,0.9487179517745972
74,1.0746264457702637,0.9487179517745972,1.0703134536743164,0.9523809552192688,1.086315393447876,0.976190447807312,1.1502755880355835,0.9047619104385376,1.0157086849212646,0.976190447807312,1.0702894926071167,0.976190447807312,1.1573193073272705,0.9318181872367859,1.1393160820007324,0.9318181872367859,1.0398331880569458,0.9318181872367859,1.080979824066162,0.9318181872367859,0.9952999353408813,1.0,1.152536153793335,0.9399999976158142,1.0826472043991089,0.9399999976158142,0.996085524559021,1.0,1.0389735698699951,0.9399999976158142,0.9768002033233643,1.0,1.182865858078003,0.8679245114326477,1.38554847240448,0.8301886916160583,1.4796348810195923,0.7735849022865295,1.2131644487380981,0.8679245114326477,1.336273193359375,0.8113207817077637,1.115167498588562,0.9743589758872986,1.0020562410354614,1.0,1.1492325067520142,0.9230769276618958,1.0565236806869507,0.9487179517745972,1.0746264457702637,0.9487179517745972
75,1.0720539093017578,0.9487179517745972,1.0704591274261475,0.9523809552192688,1.0863466262817383,0.976190447807312,1.1497217416763306,0.9047619104385376,1.0152060985565186,0.976190447807312,1.0702978372573853,0.976190447807312,1.1535792350769043,0.9318181872367859,1.1381045579910278,0.9545454382896423,1.0378671884536743,0.9318181872367859,1.0781813859939575,0.9318181872367859,0.9943187236785889,1.0,1.152937889099121,0.9399999976158142,1.0831435918807983,0.9399999976158142,0.9954782128334045,1.0,1.0394388437271118,0.9399999976158142,0.9763779640197754,1.0,1.1825886964797974,0.8679245114326477,1.3833236694335938,0.8301886916160583,1.4801855087280273,0.7735849022865295,1.2132920026779175,0.8679245114326477,1.332562804222107,0.8113207817077637,1.1144460439682007,0.9743589758872986,1.0013201236724854,1.0,1.1462688446044922,0.9230769276618958,1.0551825761795044,0.9487179517745972,1.0720539093017578,0.9487179517745972
76,1.072244644165039,0.9487179517745972,1.0704021453857422,0.9523809552192688,1.0859177112579346,0.976190447807312,1.1501845121383667,0.9047619104385376,1.014876365661621,0.976190447807312,1.06992506980896,0.976190447807312,1.15304696559906,0.9318181872367859,1.1381093263626099,0.9545454382896423,1.0382544994354248,0.9318181872367859,1.0792759656906128,0.9318181872367859,0.9936489462852478,1.0,1.1533018350601196,0.9399999976158142,1.0847325325012207,0.9399999976158142,0.995161771774292,1.0,1.0403481721878052,0.9399999976158142,0.976341187953949,1.0,1.1799290180206299,0.8679245114326477,1.3783349990844727,0.8301886916160583,1.475818157196045,0.7735849022865295,1.2078062295913696,0.8679245114326477,1.3298170566558838,0.8301886916160583,1.1146684885025024,0.9743589758872986,1.0005346536636353,1.0,1.1469027996063232,0.9230769276618958,1.0541788339614868,0.9487179517745972,1.072244644165039,0.9487179517745972
77,1.0705487728118896,0.9487179517745972,1.0687990188598633,0.9523809552192688,1.0843333005905151,0.976190447807312,1.1484224796295166,0.9047619104385376,1.0148556232452393,0.976190447807312,1.0680608749389648,0.976190447807312,1.1463735103607178,0.9318181872367859,1.1344194412231445,0.9545454382896423,1.036849856376648,0.9318181872367859,1.0784955024719238,0.9318181872367859,0.9931890368461609,1.0,1.1500601768493652,0.9399999976158142,1.0838205814361572,0.9399999976158142,0.9950847625732422,1.0,1.039742112159729,0.9399999976158142,0.9760568141937256,1.0,1.1816418170928955,0.8679245114326477,1.3754600286483765,0.8301886916160583,1.4736987352371216,0.7735849022865295,1.2064749002456665,0.8679245114326477,1.328254222869873,0.8301886916160583,1.1106524467468262,0.9743589758872986,1.000063180923462,1.0,1.145897388458252,0.9230769276618958,1.0535370111465454,0.9487179517745972,1.0705487728118896,0.9487179517745972
78,1.070059061050415,0.9487179517745972,1.0692152976989746,0.9523809552192688,1.0852432250976562,0.976190447807312,1.1493126153945923,0.9047619104385376,1.0141352415084839,0.976190447807312,1.06796133518219,0.976190447807312,1.1427249908447266,0.9318181872367859,1.1320613622665405,0.9545454382896423,1.035316824913025,0.9318181872367859,1.0765281915664673,0.9318181872367859,0.9930259585380554,1.0,1.152329444885254,0.9399999976158142,1.0860999822616577,0.9399999976158142,0.9946445226669312,1.0,1.0400328636169434,0.9399999976158142,0.9765588641166687,1.0,1.1786918640136719,0.8679245114326477,1.3688002824783325,0.8301886916160583,1.4733299016952515,0.7735849022865295,1.2067971229553223,0.8679245114326477,1.3206472396850586,0.8301886916160583,1.1112539768218994,0.9743589758872986,0.9994246363639832,1.0,1.146819829940796,0.9230769276618958,1.0515332221984863,0.9487179517745972,1.070059061050415,0.9487179517745972
79,1.070070505142212,0.9487179517745972,1.06838059425354,0.9523809552192688,1.084086537361145,0.976190447807312,1.1489777565002441,0.9047619104385376,1.0140485763549805,0.976190447807312,1.067506194114685,0.976190447807312,1.1424942016601562,0.9318181872367859,1.1314650774002075,0.9545454382896423,1.0357215404510498,0.9318181872367859,1.0788280963897705,0.9318181872367859,0.9920751452445984,1.0,1.1501734256744385,0.9399999976158142,1.0853246450424194,0.9399999976158142,0.9943954348564148,1.0,1.0402642488479614,0.9399999976158142,0.9760448932647705,1.0,1.1784342527389526,0.8679245114326477,1.3678711652755737,0.8301886916160583,1.4676955938339233,0.7735849022865295,1.2020317316055298,0.8867924809455872,1.3200809955596924,0.8301886916160583,1.1098581552505493,0.9743589758872986,0.998623788356781,1.0,1.1464005708694458,0.9230769276618958,1.0519447326660156,0.9487179517745972,1.070070505142212,0.9487179517745972
80,1.0713614225387573,0.9487179517745972,1.0667716264724731,0.9523809552192688,1.0821712017059326,0.976190447807312,1.1528459787368774,0.9047619104385376,1.0144689083099365,0.976190447807312,1.066772222518921,0.976190447807312,1.136764407157898,0.9318181872367859,1.1280184984207153,0.9545454382896423,1.0353718996047974,0.9318181872367859,1.0784008502960205,0.9318181872367859,0.9913133382797241,1.0,1.1482490301132202,0.9399999976158142,1.082948923110962,0.9399999976158142,0.9936282634735107,1.0,1.0385700464248657,0.9399999976158142,0.9756864309310913,1.0,1.175648808479309,0.8679245114326477,1.3656530380249023,0.8301886916160583,1.4721922874450684,0.7735849022865295,1.202705979347229,0.8679245114326477,1.3202481269836426,0.8301886916160583,1.107311487197876,0.9743589758872986,0.9980204701423645,1.0,1.1487464904785156,0.9230769276618958,1.0503343343734741,0.9487179517745972,1.0713614225387573,0.9487179517745972
